link,year,name,city,state,zip_code,us_news_rank,us_news_category,in_state_tuition,out_state_tuition,room_and_board,enrollment,app_deadline,public_status,coed_status,year_founded,religious_affiliation,calendar,setting,endowment,med_alum_start_salary,selectivity,acceptance_rate,student_faculty_ratio,four_yr_grad_rate,undergrad_pop,sports_division,men_greek_pct,women_greek_pct,on_campus_crimes,on_campus_pct,first_gen_pct,male_pct,female_pct
https://www.usnews.com/best-colleges/cedarville-university-3025,2021,Cedarville University,Cedarville,OH,45314,21,Regional Universities Midwest,32564,32564,7922,4302,Aug. 1,Private,Coed,1887, Baptist,Semester,Rural,$35.4 million +,50000,More selective,79,16:1,62,3879,NCAA II,NA,NA,NA,71,13,54,46
https://www.usnews.com/best-colleges/otterbein-university-3110,2021,Otterbein University,Westerville,OH,43081,21,Regional Universities Midwest,33074,33074,11468,2853,rolling,Private,Coed,1847,United Methodist,Semester,Suburban,$101.4 million,46000,Selective,81,12:1,57,2501,NCAA III,27,26,6,60,26,61,39
https://www.usnews.com/best-colleges/lewis-university-1707,2021,Lewis University,Romeoville,IL,60446,24,Regional Universities Midwest,34478,34478,11050,6359,rolling,Private,Coed,1932,Roman Catholic,Semester,Suburban,$79.8 million +,49600,Selective,64,13:1,51,4274,NCAA II,3,3,NA,26,39,51,49
https://www.usnews.com/best-colleges/university-of-northern-iowa-1890,2021,University of Northern Iowa,Cedar Falls,IA,50614,24,Regional Universities Midwest,8938,19480,9160,10497,Aug. 15,Public,Coed,1876,Undenominational,Semester,Suburban,$128.7 million +,45700,Selective,79,17:1,43,8973,NCAA I,3,5,29,35,22,59,41
https://www.usnews.com/best-colleges/drury-university-2461,2021,Drury University,Springfield,MO,65802,26,Regional Universities Midwest,30915,30915,9172,1743,Aug. 30,Private,Coed,1873, Christian Church (Disciples of Christ),Semester,City,N/A,41400,More selective,64,13:1,39,1478,NCAA II,21,25,16,63,41,58,42
https://www.usnews.com/best-colleges/st-ambrose-university-1889,2021,St. Ambrose University,Davenport,IA,52803,27,Regional Universities Midwest,32758,32758,11354,2968,rolling,Private,Coed,1882,Roman Catholic,Semester,City,$171.5 million +,44900,Selective,64,11:1,53,2260,NAIA,0,0,16,69,28,55,45
https://www.usnews.com/best-colleges/grand-valley-state-university-2268,2021,Grand Valley State University,Allendale,MI,49401,28,Regional Universities Midwest,13244,18844,9000,24033,May 1,Public,Coed,1960,None,Semester,Suburban,$132.1 million,44800,Selective,83,16:1,38,21112,NCAA II,NA,NA,23,28,27,60,40
https://www.usnews.com/best-colleges/marian-university-1821,2021,Marian University (IN),Indianapolis,IN,46222,28,Regional Universities Midwest,36000,36000,11320,3519,Aug. 1,Private,Coed,1851,Roman Catholic,Semester,Suburban,$69.3 million,50600,Selective,62,13:1,43,2405,NAIA,0,0,NA,47,29,63,37
https://www.usnews.com/best-colleges/capital-university-3023,2021,Capital University,Columbus,OH,43209,30,Regional Universities Midwest,38298,38298,11716,3226,May 1,Private,Coed,1830,Evangelical Lutheran Church,Semester,Urban,$106.3 million,46300,Selective,72,12:1,54,2504,NCAA III,5,10,21,57,28,63,37
https://www.usnews.com/best-colleges/university-of-illinois-springfield-9333,2021,University of Illinois--Springfield,Springfield,IL,62703,31,Regional Universities Midwest,11921,21536,9760,4275,Aug. 24,Public,Coed,1969,None,Semester,City,$20.4 million,46500,Selective,77,13:1,42,2674,NCAA II,2,4,10,35,36,51,49
https://www.usnews.com/best-colleges/michigan-dearborn-2326,2021,University of Michigan--Dearborn,Dearborn,MI,48128,31,Regional Universities Midwest,13552,27520,9195,4,NA,Public,Coed,1959,None,Semester,Suburban,$57.7 million +,54600,Selective,62,16:1,22,6914,NAIA,NA,NA,3,NA,38,54,46
https://www.usnews.com/best-colleges/bethel-university-indiana-1787,2021,Bethel University (IN),Mishawaka,IN,46545,33,Regional Universities Midwest,29790,29790,9310,1450,rolling,Private,Coed,1947,Missionary Church Inc,Semester,City,$9.9 million,42900,Selective,94,11:1,60,1220,NAIA,0,0,NA,54,32,62,38
https://www.usnews.com/best-colleges/st-marys-university-minnesota-2380,2021,St. Mary's University of Minnesota,Winona,MN,55987,33,Regional Universities Midwest,38280,38280,9630,5548,May 1,Private,Coed,1912,Roman Catholic,Semester,City,$61.8 million,51800,Selective,92,18:1,60,1467,NCAA III,4,3,NA,85,26,56,44
https://www.usnews.com/best-colleges/university-of-nebraska-kearney-2551,2021,University of Nebraska--Kearney,Kearney,NE,68849,33,Regional Universities Midwest,7701,14901,10072,6279,Aug. 28,Public,Coed,1903,None,Semester,City,$59.6 million +,42200,Selective,85,13:1,26,4429,NCAA II,16,17,6,35,34,60,40
https://www.usnews.com/best-colleges/uw-la-crosse-3919,2021,University of Wisconsin--La Crosse,La Crosse,WI,54601,33,Regional Universities Midwest,8953,17772,6331,10558,N/A,Public,Coed,1909,None,Semester,City,$26.6 million,46900,More selective,80,19:1,40,9595,NCAA III,NA,NA,12,35,21,56,44
https://www.usnews.com/best-colleges/concordia-university-nebraska-2541,2021,Concordia University (NE),Seward,NE,68434,37,Regional Universities Midwest,34800,34800,9240,2703,Aug. 1,Private,Coed,1894,Lutheran Church - Missouri Synod,Semester,Rural,$54.0 million +,39500,Selective,78,14:1,47,2226,NAIA,NA,NA,17,56,18,52,48
https://www.usnews.com/best-colleges/lawrence-tech-2279,2021,Lawrence Technological University,Southfield,MI,48075,37,Regional Universities Midwest,36630,36630,10900,2848,rolling,Private,Coed,1932,None,Semester,Suburban,$50.2 million,56500,Selective,79,11:1,21,2136,NAIA,8,13,NA,41,22,72,28
https://www.usnews.com/best-colleges/carroll-university-3838,2021,Carroll University,Waukesha,WI,53186,39,Regional Universities Midwest,33990,33990,10120,NA,rolling,Private,Coed,1846,Presbyterian,Semester,Suburban,N/A,43400,Selective,NA,NA,NA,NA,NCAA III,NA,NA,NA,NA,27,NA,NA
https://www.usnews.com/best-colleges/north-park-university-1735,2021,North Park University,Chicago,IL,60625,39,Regional Universities Midwest,31030,31030,9720,2953,July 1,Private,Coed,1891,Evangelical Covenant Church of America,Semester,Urban,$79.5 million +,45100,Selective,48,10:1,47,1909,NCAA III,NA,NA,2,NA,37,61,39
https://www.usnews.com/best-colleges/university-of-minnesota-duluth-2388,2021,University of Minnesota--Duluth,Duluth,MN,55812,39,Regional Universities Midwest,13576,18776,8470,10858,Aug. 1,Public,Coed,1947,None,Semester,City,$189.6 million,52100,Selective,76,17:1,38,9847,NCAA II,NA,NA,9,33,18,53,47
https://www.usnews.com/best-colleges/uw-eau-claire-3917,2021,University of Wisconsin--Eau Claire,Eau Claire,WI,54701,39,Regional Universities Midwest,8870,17146,8475,10732,Aug. 20,Public,Coed,1916,None,Semester,City,$51.6 million,50800,Selective,89,22:1,40,10068,NCAA III,NA,NA,4,21,22,62,38
https://www.usnews.com/best-colleges/walsh-university-3135,2021,Walsh University,North Canton,OH,44720,39,Regional Universities Midwest,31609,31609,11140,2694,rolling,Private,Coed,1958,Roman Catholic,Semester,Suburban,$28.4 million,44700,Selective,76,13:1,43,1937,NCAA II,NA,NA,NA,46,34,58,42
https://www.usnews.com/best-colleges/buena-vista-university-1847,2021,Buena Vista University,Storm Lake,IA,50588,44,Regional Universities Midwest,36426,36426,10218,1815,rolling,Private,Coed,1891,Presbyterian Church (USA),4-1-4,Rural,$136.6 million,40500,Selective,57,8:1,52,1478,NCAA III,0,0,5,92,35,64,36
https://www.usnews.com/best-colleges/huntington-university-1803,2021,Huntington University,Huntington,IN,46750,44,Regional Universities Midwest,26846,26846,8888,1393,Aug. 1,Private,Coed,1897,Other,4-1-4,Suburban,$22.1 million,36600,Selective,78,11:1,59,1135,NAIA,NA,NA,NA,NA,31,59,41
https://www.usnews.com/best-colleges/muskingum-university-3084,2021,Muskingum University,New Concord,OH,43762,46,Regional Universities Midwest,29740,29740,11860,2369,rolling,Private,Coed,1837,Presbyterian Church (USA),Semester,Rural,$76.3 million +,42600,Selective,81,13:1,39,1602,NCAA III,19,23,NA,52,36,56,44
https://www.usnews.com/best-colleges/saint-maryofthewoods-college-1835,2021,Saint Mary-of-the-Woods College,St. Mary-of-the-Woods,IN,47876,46,Regional Universities Midwest,30500,30500,11240,1094,rolling,Private,Coed,1840,Roman Catholic,Semester,Rural,$13.3 million,38600,Less selective,67,10:1,46,767,N/A,0,0,NA,46,40,85,15
https://www.usnews.com/best-colleges/stephens-college-2512,2021,Stephens College,Columbia,MO,65215,46,Regional Universities Midwest,22700,22700,10632,NA,rolling,Private,Women's college,1833,None,Semester,Urban,N/A,40700,Selective,NA,NA,NA,NA,NAIA,NA,NA,NA,NA,31,NA,NA
https://www.usnews.com/best-colleges/ursuline-3134,2021,Ursuline College,Pepper Pike,OH,44129,46,Regional Universities Midwest,34620,34620,11232,1050,rolling,Private,Women's college,1871,Roman Catholic,Semester,Suburban,$23.9 million,46800,Selective,85,7:1,35,651,NCAA II,NA,NA,NA,30,34,93,7
https://www.usnews.com/best-colleges/winona-state-2394,2021,Winona State University,Winona,MN,55987,46,Regional Universities Midwest,9666,15766,9098,7596,July 16,Public,Coed,1858,None,Semester,City,$43.3 million,48300,Selective,68,19:1,38,6972,NCAA II,NA,NA,9,NA,21,66,34
https://www.usnews.com/best-colleges/anderson-university-indiana-1785,2021,Anderson University (IN),Anderson,IN,46012,51,Regional Universities Midwest,32100,32100,11400,1567,rolling,Private,Coed,1917,Church of God,Semester,Suburban,$33.7 million,44400,Selective,62,11:1,52,1311,NCAA III,0,0,1,68,23,58,42
https://www.usnews.com/best-colleges/ashland-university-3012,2021,Ashland University,Ashland,OH,44805,51,Regional Universities Midwest,22540,22540,10640,7260,rolling,Private,Coed,1878,None,Semester,Rural,$45.3 million +,44100,Selective,71,13:1,54,5822,NCAA II,4,6,NA,66,41,53,47
https://www.usnews.com/best-colleges/eastern-illinois-university-1674,2021,Eastern Illinois University,Charleston,IL,61920,51,Regional Universities Midwest,12136,14447,10262,7806,N/A,Public,Coed,1895,None,Semester,City,$58.3 million,43800,Selective,53,14:1,36,6229,NCAA I,10,12,12,32,34,60,40
https://www.usnews.com/best-colleges/fontbonne-university-2464,2021,Fontbonne University,St. Louis,MO,63105,51,Regional Universities Midwest,27790,27790,10495,1199,rolling,Private,Coed,1923,Roman Catholic,Semester,Suburban,$15.2 million +,41400,Selective,79,10:1,44,868,NCAA III,NA,NA,NA,27,32,61,39
https://www.usnews.com/best-colleges/mckendree-university-1722,2021,McKendree University,Lebanon,IL,62254,51,Regional Universities Midwest,32200,32200,10970,2292,rolling,Private,Coed,1828,United Methodist,Semester,Suburban,$34.7 million,45500,Selective,63,14:1,47,1788,NCAA II,4,21,34,73,33,52,48
https://www.usnews.com/best-colleges/mount-mercy-university-1880,2021,Mount Mercy University,Cedar Rapids,IA,52402,51,Regional Universities Midwest,35574,35574,10112,1808,rolling,Private,Coed,1928,Roman Catholic,4-1-4,Suburban,$29.8 million,48500,Selective,66,14:1,51,1442,NAIA,0,0,2,43,29,68,32
https://www.usnews.com/best-colleges/spring-arbor-university-2318,2021,Spring Arbor University,Spring Arbor,MI,49283,51,Regional Universities Midwest,30472,30472,10456,3333,Aug. 1,Private,Coed,1873,Free Methodist,4-1-4,Rural,$17.5 million,40600,Selective,66,13:1,39,1614,NAIA,0,0,NA,69,35,68,32
https://www.usnews.com/best-colleges/mount-mary-college-3869,2021,Mount Mary University,Milwaukee,WI,53222,58,Regional Universities Midwest,32120,32120,9180,1246,rolling,Private,Women's college,1913,Roman Catholic,Semester,Urban,$22.2 million,44200,Selective,58,11:1,43,659,NCAA III,0,0,NA,24,39,100,0
https://www.usnews.com/best-colleges/uw-whitewater-3926,2021,University of Wisconsin--Whitewater,Whitewater,WI,53190,58,Regional Universities Midwest,7695,16416,6877,12448,May 1,Public,Coed,1868,None,Semester,Suburban,$30.9 million,47000,Selective,93,19:1,36,11020,NCAA III,5,6,NA,41,30,52,48
https://www.usnews.com/best-colleges/madonna-university-2282,2021,Madonna University,Livonia,MI,48150,60,Regional Universities Midwest,24000,24000,10450,2992,rolling,Private,Coed,1937,Roman Catholic,Semester,Suburban,$41.9 million,44600,Selective,88,13:1,30,2441,NAIA,0,0,NA,14,42,67,33
https://www.usnews.com/best-colleges/olivet-nazarene-university-1741,2021,Olivet Nazarene University,Bourbonnais,IL,60914,60,Regional Universities Midwest,36950,36950,8990,4317,Aug. 1,Private,Coed,1907,Church of the Nazarene,Semester,Suburban,$42.3 million,47800,Selective,58,17:1,NA,3110,NAIA,0,0,2,72,28,58,42
https://www.usnews.com/best-colleges/saint-xavier-university-1768,2021,Saint Xavier University,Chicago,IL,60655,60,Regional Universities Midwest,34730,34730,11540,3623,rolling,Private,Coed,1846,Roman Catholic,Semester,City,$17.0 million +,47300,Selective,73,16:1,39,2957,NAIA,0,0,3,17,49,63,37
https://www.usnews.com/best-colleges/trine-university-1839,2021,Trine University,Angola,IN,46703,60,Regional Universities Midwest,33490,33490,10880,NA,Aug. 1,Private,Coed,1884,None,Semester,Rural,N/A,59500,Selective,NA,NA,NA,NA,NCAA III,NA,NA,NA,NA,32,NA,NA
https://www.usnews.com/best-colleges/western-illinois-university-1780,2021,Western Illinois University,Macomb,IL,61455,60,Regional Universities Midwest,11724,11724,10010,7624,rolling,Public,Coed,1899,None,Semester,Rural,$60.7 million,44500,Selective,57,13:1,33,5958,NCAA I,19,14,15,43,38,53,47
https://www.usnews.com/best-colleges/alverno-college-3832,2021,Alverno College,Milwaukee,WI,53234,65,Regional Universities Midwest,30658,30658,8620,1743,rolling,Private,Women's college,1887,Roman Catholic,Semester,Urban,$31.7 million,44200,Selective,69,9:1,22,1104,NCAA III,NA,0,NA,16,44,100,0
https://www.usnews.com/best-colleges/morningside-college-1879,2021,Morningside College,Sioux City,IA,51106,65,Regional Universities Midwest,33970,33970,10110,2599,rolling,Private,Coed,1894,United Methodist,Semester,Suburban,$44.7 million +,43400,Selective,63,13:1,56,1277,NAIA,NA,NA,4,61,23,50,50
https://www.usnews.com/best-colleges/northwestern-college-2371,2021,University of Northwestern--St. Paul,St. Paul,MN,55113,65,Regional Universities Midwest,33200,33200,10000,3525,Aug. 1,Private,Coed,1902,Undenominational,Semester,Suburban,$18.7 million +,45500,Selective,92,17:1,56,3376,NCAA III,0,0,NA,59,16,58,42
https://www.usnews.com/best-colleges/university-of-saint-francis-1832,2021,University of Saint Francis,Fort Wayne,IN,46808,65,Regional Universities Midwest,32420,32420,10490,2249,rolling,Private,Coed,1890,Roman Catholic,Semester,City,$31.2 million,42100,Selective,96,11:1,44,1745,NAIA,NA,NA,1,22,36,69,31
https://www.usnews.com/best-colleges/uw-stevens-point-3924,2021,University of Wisconsin--Stevens Point,Stevens Point,WI,54481,65,Regional Universities Midwest,8379,17083,7630,8225,rolling,Public,Coed,1894,None,Semester,City,$38.6 million,44300,Selective,84,18:1,34,7741,NCAA III,5,5,22,35,31,54,46
https://www.usnews.com/best-colleges/viterbo-university-3911,2021,Viterbo University,La Crosse,WI,54601,65,Regional Universities Midwest,29350,29350,9670,2592,rolling,Private,Coed,1890,Roman Catholic,Semester,City,$55.7 million,46900,Selective,77,11:1,41,1751,NAIA,0,0,10,38,28,73,27
https://www.usnews.com/best-colleges/malone-university-3072,2021,Malone University,Canton,OH,44709,71,Regional Universities Midwest,32416,32416,9900,1561,rolling,Private,Coed,1892,Friends,Semester,Suburban,N/A,43500,Selective,71,12:1,45,1177,NCAA II,0,0,NA,60,33,61,39
https://www.usnews.com/best-colleges/mount-vernon-nazarene-university-7085,2021,Mount Vernon Nazarene University,Mount Vernon,OH,43050,71,Regional Universities Midwest,31610,31610,8890,2205,July 15,Private,Coed,1968,Church of the Nazarene,Semester,Rural,$22.6 million +,41500,Selective,73,16:1,57,1816,NAIA,NA,NA,NA,55,38,61,39
https://www.usnews.com/best-colleges/uw-stout-3915,2021,University of Wisconsin--Stout,Menomonie,WI,54751,71,Regional Universities Midwest,9463,17430,6947,8393,rolling,Public,Coed,1891,None,4-1-4,Rural,$61.0 million,49800,Selective,89,18:1,29,7289,NCAA III,2,3,7,39,28,58,42
https://www.usnews.com/best-colleges/college-of-saint-mary-2540,2021,College of Saint Mary,Omaha,NE,68106,74,Regional Universities Midwest,21370,21370,8000,1100,rolling,Private,Women's college,1923,Roman Catholic,Semester,Urban,$21.5 million +,50200,Selective,49,10:1,49,808,NAIA,NA,NA,NA,NA,26,100,0
https://www.usnews.com/best-colleges/concordia-university-chicago-1666,2021,Concordia University Chicago,River Forest,IL,60305,74,Regional Universities Midwest,33636,33636,10226,6132,rolling,Private,Coed,1864,Lutheran Church - Missouri Synod,Semester,Suburban,$24.7 million +,44600,Selective,83,12:1,35,1515,NCAA III,0,0,14,38,39,58,42
https://www.usnews.com/best-colleges/cornerstone-university-2266,2021,Cornerstone University,Grand Rapids,MI,49525,76,Regional Universities Midwest,26250,26250,9960,1998,rolling,Private,Coed,1941,Interdenominational,Semester,City,$10.4 million +,39000,Selective,78,13:1,45,1504,NAIA,0,0,NA,58,35,63,37
https://www.usnews.com/best-colleges/northern-michigan-university-2301,2021,Northern Michigan University,Marquette,MI,49855,76,Regional Universities Midwest,11256,16752,11072,7732,rolling,Public,Coed,1899,None,Semester,City,$15.9 million,44200,Selective,66,20:1,30,7136,NCAA II,NA,NA,9,46,28,55,45
https://www.usnews.com/best-colleges/southeast-missouri-state-2501,2021,Southeast Missouri State University,Cape Girardeau,MO,63701,76,Regional Universities Midwest,8033,14205,9834,10637,July 1,Public,Coed,1873,None,Semester,Suburban,$84.7 million,41800,Selective,86,19:1,30,9524,NCAA I,20,19,27,31,37,59,41
https://www.usnews.com/best-colleges/university-of-central-missouri-2454,2021,University of Central Missouri,Warrensburg,MO,64093,76,Regional Universities Midwest,8306,15434,9196,11229,rolling,Public,Coed,1871,None,Semester,Rural,$48.9 million +,46000,Selective,65,17:1,30,8904,NCAA II,12,11,17,30,33,55,45
https://www.usnews.com/best-colleges/concordia-st-paul-2347,2021,Concordia University--St. Paul,St. Paul,MN,55104,80,Regional Universities Midwest,23400,23400,9600,5139,Aug. 1,Private,Coed,1893,Lutheran Church - Missouri Synod,Semester,Urban,$34.9 million +,47000,Selective,98,18:1,41,3127,NCAA II,0,0,NA,16,34,61,39
https://www.usnews.com/best-colleges/judson-university-1700,2021,Judson University,Elgin,IL,60123,80,Regional Universities Midwest,29870,29870,10790,1233,rolling,Private,Coed,1963, American Baptist,Semester,Suburban,$6.9 million,44800,Selective,37,13:1,51,1046,NAIA,0,0,NA,41,36,57,43
https://www.usnews.com/best-colleges/minnesota-mankato-2360,2021,Minnesota State University--Mankato,Mankato,MN,56001,80,Regional Universities Midwest,17230,17230,10078,14297,rolling,Public,Coed,1868,None,Semester,City,$59.7 million,50000,Selective,63,22:1,26,12450,NCAA II,NA,NA,8,23,24,52,48
